58.4;25.8;05/08/2021 17:15:12.357312
58.4;25.7;05/08/2021 17:15:14.360100
58.4;25.7;05/08/2021 17:15:16.362941
58.3;25.7;05/08/2021 17:15:18.369716
58.4;25.7;05/08/2021 17:15:20.372557
58.4;25.7;05/08/2021 17:15:22.379463
58.4;25.7;05/08/2021 17:15:24.382266
58.3;25.7;05/08/2021 17:15:26.385070
58.3;25.7;05/08/2021 17:15:28.391895
58.3;25.7;05/08/2021 17:15:30.394836
58.3;25.7;05/08/2021 17:15:32.401632
58.3;25.7;05/08/2021 17:15:34.404431
58.3;25.7;05/08/2021 17:15:36.411232
58.3;25.7;05/08/2021 17:15:38.414117
58.3;25.7;05/08/2021 17:15:40.420966
58.3;25.7;05/08/2021 17:15:42.423809
58.3;25.7;05/08/2021 17:15:44.426751
58.3;25.7;05/08/2021 17:15:46.433396
58.3;25.7;05/08/2021 17:15:48.436340
58.3;25.7;05/08/2021 17:15:50.443205
58.3;25.7;05/08/2021 17:15:52.445860
58.3;25.7;05/08/2021 17:15:54.452811
58.4;25.7;05/08/2021 17:15:56.455700
58.3;25.7;05/08/2021 17:15:58.462437
58.3;25.7;05/08/2021 17:16:00.465308
58.3;25.7;05/08/2021 17:16:02.468167
58.3;25.7;05/08/2021 17:16:04.474939
58.3;25.7;05/08/2021 17:16:06.478060
58.4;25.7;05/08/2021 17:16:08.484577
58.3;25.7;05/08/2021 17:16:10.487665
58.3;25.7;05/08/2021 17:16:12.494366
58.3;25.7;05/08/2021 17:16:14.497213
58.3;25.7;05/08/2021 17:16:16.504068
58.3;25.7;05/08/2021 17:16:18.506854
58.4;25.7;05/08/2021 17:16:20.509831
58.3;25.7;05/08/2021 17:16:22.516536
58.3;25.7;05/08/2021 17:16:24.519372
58.3;25.7;05/08/2021 17:16:26.526108
58.3;25.7;05/08/2021 17:16:28.529038
58.3;25.7;05/08/2021 17:16:30.535799
58.3;25.7;05/08/2021 17:16:32.538872
58.3;25.7;05/08/2021 17:16:34.545519
58.3;25.7;05/08/2021 17:16:36.548462
58.3;25.7;05/08/2021 17:16:38.551409
58.3;25.7;05/08/2021 17:16:40.558003
58.3;25.7;05/08/2021 17:16:42.560951
58.3;25.7;05/08/2021 17:16:44.567689
58.3;25.7;05/08/2021 17:16:46.570719
58.3;25.7;05/08/2021 17:16:48.577379
58.3;25.7;05/08/2021 17:16:50.580286
58.3;25.7;05/08/2021 17:16:52.587031
58.3;25.7;05/08/2021 17:16:54.590002
58.3;25.7;05/08/2021 17:16:56.592791
58.3;25.7;05/08/2021 17:16:58.601055
58.3;25.7;05/08/2021 17:17:00.602562
58.3;25.7;05/08/2021 17:17:02.609385
58.3;25.7;05/08/2021 17:17:04.612171
58.3;25.7;05/08/2021 17:17:06.618924
58.4;25.7;05/08/2021 17:17:08.621803
58.4;25.7;05/08/2021 17:17:10.628565
61.2;25.7;05/08/2021 17:17:12.631503
60.3;25.7;05/08/2021 17:17:14.634432
59.7;25.7;05/08/2021 17:17:16.641252
59.3;25.7;05/08/2021 17:17:18.644029
59.1;25.7;05/08/2021 17:17:20.650810
59.2;25.7;05/08/2021 17:17:22.653613
59.2;25.7;05/08/2021 17:17:24.660662
59.0;25.7;05/08/2021 17:17:26.663375
59.1;25.7;05/08/2021 17:17:28.666261
59.0;25.7;05/08/2021 17:17:30.672979
58.9;25.7;05/08/2021 17:17:32.675864
58.8;25.7;05/08/2021 17:17:34.682659
58.7;25.7;05/08/2021 17:17:36.685444
58.7;25.7;05/08/2021 17:17:38.692368
58.7;25.7;05/08/2021 17:17:40.695332
58.8;25.7;05/08/2021 17:17:42.702006
58.7;25.6;05/08/2021 17:17:44.704808
58.7;25.6;05/08/2021 17:17:46.707734
58.7;25.6;05/08/2021 17:17:48.714515
58.7;25.6;05/08/2021 17:17:50.717392
58.7;25.6;05/08/2021 17:17:52.724227
58.7;25.5;05/08/2021 17:17:54.727126
58.8;25.6;05/08/2021 17:17:56.733898
58.8;25.6;05/08/2021 17:17:58.736714
58.8;25.6;05/08/2021 17:18:00.743542
58.8;25.6;05/08/2021 17:18:02.746302
58.8;25.6;05/08/2021 17:18:04.749286
58.9;25.6;05/08/2021 17:18:06.756030
58.9;25.6;05/08/2021 17:18:08.758908
58.9;25.6;05/08/2021 17:18:10.765738
58.9;25.6;05/08/2021 17:18:12.768497
59.0;25.6;05/08/2021 17:18:14.771407
58.9;25.5;05/08/2021 17:18:16.778256
59.0;25.5;05/08/2021 17:18:18.785118
59.1;25.6;05/08/2021 17:18:20.787956
59.0;25.5;05/08/2021 17:18:22.790845
59.0;25.5;05/08/2021 17:18:24.797526
59.1;25.5;05/08/2021 17:18:26.800462
59.1;25.5;05/08/2021 17:18:28.807244
59.1;25.5;05/08/2021 17:18:30.814290
59.1;25.5;05/08/2021 17:18:32.816991
59.2;25.5;05/08/2021 17:18:34.819869
59.2;25.5;05/08/2021 17:18:36.826799
59.2;25.5;05/08/2021 17:18:38.829541
59.3;25.5;05/08/2021 17:18:40.836358
59.3;25.5;05/08/2021 17:18:42.839281
59.3;25.5;05/08/2021 17:18:44.846165
59.3;25.5;05/08/2021 17:18:46.848978
59.3;25.5;05/08/2021 17:18:48.855758
59.4;25.5;05/08/2021 17:18:50.858586
59.4;25.5;05/08/2021 17:18:52.865371
59.4;25.5;05/08/2021 17:18:54.868223
59.5;25.5;05/08/2021 17:18:56.875172
59.5;25.5;05/08/2021 17:18:58.878075
59.4;25.4;05/08/2021 17:19:00.884870
59.5;25.4;05/08/2021 17:19:02.887653
59.5;25.4;05/08/2021 17:19:04.894453
59.5;25.4;05/08/2021 17:19:06.897334
59.5;25.4;05/08/2021 17:19:08.904218
59.5;25.4;05/08/2021 17:19:10.907151
59.6;25.4;05/08/2021 17:19:12.913954
59.6;25.4;05/08/2021 17:19:14.916745
59.7;25.4;05/08/2021 17:19:16.923479
59.7;25.4;05/08/2021 17:19:18.926398
59.7;25.4;05/08/2021 17:19:20.933207
59.7;25.4;05/08/2021 17:19:22.936155
59.7;25.4;05/08/2021 17:19:24.942915
59.7;25.4;05/08/2021 17:19:26.945874
59.8;25.4;05/08/2021 17:19:28.952591
59.8;25.4;05/08/2021 17:19:30.955437
59.8;25.4;05/08/2021 17:19:32.962250
59.9;25.4;05/08/2021 17:19:34.965181
59.9;25.4;05/08/2021 17:19:36.971990
59.9;25.4;05/08/2021 17:19:38.978885
59.9;25.4;05/08/2021 17:19:40.981670
59.9;25.4;05/08/2021 17:19:42.988497
59.9;25.4;05/08/2021 17:19:44.991358
59.9;25.4;05/08/2021 17:19:46.998321
59.9;25.4;05/08/2021 17:19:49.001031
59.9;25.4;05/08/2021 17:19:51.007968
60.0;25.4;05/08/2021 17:19:53.010711
60.0;25.4;05/08/2021 17:19:55.017452
60.0;25.4;05/08/2021 17:19:57.020396
60.3;25.9;05/08/2021 17:19:59.027260
60.0;25.4;05/08/2021 17:20:01.030134
60.1;25.4;05/08/2021 17:20:03.036902
60.1;25.4;05/08/2021 17:20:05.039768
60.1;25.4;05/08/2021 17:20:07.046579
60.1;25.4;05/08/2021 17:20:09.049575
60.1;25.3;05/08/2021 17:20:11.056259
60.1;25.3;05/08/2021 17:20:13.059311
60.1;25.3;05/08/2021 17:20:15.066026
60.1;25.3;05/08/2021 17:20:17.068893
60.1;25.3;05/08/2021 17:20:19.075649
60.1;25.3;05/08/2021 17:20:21.078519
60.2;25.3;05/08/2021 17:20:23.085253
60.2;25.3;05/08/2021 17:20:25.088328
60.2;25.3;05/08/2021 17:20:27.095034
60.3;25.3;05/08/2021 17:20:29.098040
60.3;25.3;05/08/2021 17:20:31.104645
60.3;25.3;05/08/2021 17:20:33.107585
60.3;25.3;05/08/2021 17:20:35.114378
60.3;25.3;05/08/2021 17:20:37.117265
60.3;25.3;05/08/2021 17:20:39.125130
60.3;25.3;05/08/2021 17:20:41.126916
60.3;25.3;05/08/2021 17:20:43.133782
60.3;25.3;05/08/2021 17:20:45.136589
60.4;25.3;05/08/2021 17:20:47.143442
60.4;25.3;05/08/2021 17:20:49.146326
60.4;25.3;05/08/2021 17:20:51.153286
60.4;25.3;05/08/2021 17:20:53.156038
60.4;25.3;05/08/2021 17:20:55.162920
60.4;25.3;05/08/2021 17:20:57.165686
60.5;25.3;05/08/2021 17:20:59.172687
60.5;25.3;05/08/2021 17:21:01.175418
60.5;25.3;05/08/2021 17:21:03.182353
60.5;25.3;05/08/2021 17:21:05.185244
60.5;25.3;05/08/2021 17:21:07.191939
60.5;25.3;05/08/2021 17:21:09.194789
60.5;25.3;05/08/2021 17:21:11.201521
60.6;25.3;05/08/2021 17:21:13.204477
60.5;25.2;05/08/2021 17:21:15.211423
60.5;25.2;05/08/2021 17:21:17.214246
